Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2021-10-20 23:47:38;2021-10-21 06:23:19;74%;96%;;0;9181;Normal;101.4;;48.9;23741.0;21604.3;474.8;2021-10-21 06:15:00;2021-10-21 06:45:00;true;0.0;32.0;No weather;
2021-10-21 23:44:29;2021-10-22 06:19:39;73%;97%;;0;4085;Normal;100.9;;52.1;23710.6;19284.6;474.2;2021-10-22 06:15:00;2021-10-22 06:45:00;true;0.0;32.0;No weather;
2021-10-22 23:25:56;2021-10-23 06:22:34;82%;98%;;0;5422;Normal;101.2;;40.6;24998.1;22081.6;500.0;2021-10-23 06:15:00;2021-10-23 06:45:00;true;0.0;32.0;No weather;
2021-10-23 23:57:58;2021-10-24 05:53:21;68%;96%;;0;4060;Normal;101.4;;44.9;21323.1;19830.5;639.7;2021-10-24 06:15:00;2021-10-24 06:45:00;true;0.0;32.0;No weather;
2021-10-24 23:14:09;2021-10-25 06:20:23;71%;93%;;0;4757;Normal;102.1;;64.5;25574.4;19436.6;1619.7;2021-10-25 06:15:00;2021-10-25 06:45:00;true;0.0;32.0;No weather;
2021-10-25 23:19:20;2021-10-26 06:15:10;66%;93%;;0;6449;Normal;101.2;;72.6;24950.3;17881.1;499.0;2021-10-26 06:15:00;2021-10-26 06:45:00;true;0.0;32.0;No weather;
2021-10-27 00:20:24;2021-10-27 05:42:43;61%;92%;;0;4247;Normal;99.5;;46.5;19339.6;17534.5;386.8;2021-10-27 05:15:00;2021-10-27 05:45:00;true;0.0;32.0;No weather;
2021-10-28 00:17:57;2021-10-28 06:17:25;59%;93%;;0;3643;Normal;101.0;;67.4;21568.1;17901.5;431.4;2021-10-28 06:15:00;2021-10-28 06:45:00;true;0.0;32.0;No weather;
2021-10-29 00:24:55;2021-10-29 06:35:55;74%;93%;;0;9457;Normal;101.5;;38.2;22259.7;19440.1;1558.2;2021-10-29 06:15:00;2021-10-29 06:45:00;true;0.0;32.0;No weather;
2021-10-30 01:54:44;2021-10-30 08:19:12;66%;88%;;0;0;Normal;0.0;;825.3;23068.3;18454.6;461.4;;;false;0.0;32.0;No weather;
2021-10-30 23:53:32;2021-10-31 06:19:10;68%;79%;;0;0;Normal;0.0;;463.9;23138.4;18433.6;462.8;;;false;0.0;32.0;No weather;
2021-10-31 23:12:11;2021-11-01 06:28:30;79%;78%;;0;0;Normal;0.0;;541.1;26178.6;22164.6;523.6;;;false;0.0;32.0;No weather;
2021-11-04 23:12:43;2021-11-05 06:40:18;76%;0%;;0;0;Normal;0.0;;704.2;26854.6;19859.4;536.7;;;false;0.0;32.0;No weather;
2021-11-11 01:56:30;2021-11-11 06:42:54;41%;0%;;0;17626;Normal;102.4;;83.5;17184.1;16840.4;343.7;2021-11-11 06:15:00;2021-11-11 06:45:00;true;0.0;32.0;No weather;
2021-11-18 01:43:23;2021-11-18 06:20:55;42%;0%;;0;9394;Normal;101.8;;23.5;16651.3;13487.6;1831.6;2021-11-18 06:00:00;2021-11-18 06:30:00;true;0.0;32.0;No weather;
2021-11-19 21:31:38;2021-11-20 07:15:39;84%;57%;;0;7254;Normal;102.7;;141.8;35041.8;30486.4;1284.9;2021-11-20 07:00:00;2021-11-20 07:15:00;true;0.0;32.0;No weather;
2021-11-20 21:25:48;2021-11-21 06:20:47;90%;74%;;0;12737;Normal;103.0;;102.1;32098.8;28781.9;1711.9;2021-11-21 06:15:00;2021-11-21 06:30:00;true;120.0;32.0;No weather;
2021-11-22 01:37:29;2021-11-22 05:50:17;42%;76%;;0;2203;Normal;101.2;;71.3;15168.2;12286.3;1719.1;2021-11-22 06:00:00;2021-11-22 06:15:00;true;0.0;32.0;No weather;
2021-11-23 00:10:12;2021-11-23 07:17:32;76%;76%;;0;5593;Normal;101.0;;86.2;25639.8;22477.6;512.8;2021-11-23 07:15:00;2021-11-23 07:30:00;true;0.0;32.0;No weather;
2021-11-24 00:44:03;2021-11-24 07:09:29;63%;77%;;0;4089;Normal;101.7;;119.0;23126.1;17498.7;462.5;2021-11-24 07:15:00;2021-11-24 07:30:00;true;0.0;32.0;No weather;
2021-11-25 00:55:30;2021-11-25 07:17:56;60%;89%;;0;19573;Normal;101.9;;136.0;22945.8;19427.5;458.9;2021-11-25 07:15:00;2021-11-25 07:30:00;true;0.0;32.0;No weather;
2021-11-26 00:34:27;2021-11-26 07:22:57;70%;96%;;0;1035;Normal;100.4;;101.1;24510.0;20751.8;490.2;2021-11-26 07:15:00;2021-11-26 07:30:00;true;0.0;32.0;No weather;
2021-11-27 00:22:23;2021-11-27 03:22:12;31%;86%;;0;8631;Normal;99.5;;89.8;10789.5;9063.2;1402.6;2021-11-27 07:15:00;2021-11-27 07:30:00;true;0.0;32.0;No weather;
2021-11-27 06:02:31;2021-11-27 07:16:53;16%;25%;;0;0;Normal;100.0;;0.0;4462.4;0.0;0.0;2021-11-27 07:15:00;2021-11-27 07:30:00;true;0.0;32.0;No weather;
2021-11-28 01:41:10;2021-11-28 09:38:33;65%;66%;;0;2563;No alarm;101.0;;175.4;28643.1;26351.7;572.9;;;true;0.0;32.0;No weather;
2021-11-29 00:18:32;2021-11-29 07:15:46;69%;57%;;0;6566;Normal;100.9;;118.6;25033.8;18441.6;500.7;2021-11-29 07:15:00;2021-11-29 07:30:00;true;0.0;32.0;No weather;
2021-12-01 02:06:32;2021-12-01 08:15:36;70%;73%;;0;7438;Normal;101.3;;69.9;22144.7;17051.4;738.2;2021-12-01 08:00:00;2021-12-01 08:15:00;true;0.0;32.0;No weather;
2021-12-02 01:10:09;2021-12-02 07:15:57;63%;80%;;0;6904;Normal;101.7;;101.7;21947.1;16314.0;438.9;2021-12-02 07:15:00;2021-12-02 07:30:00;true;0.0;32.0;No weather;
2021-12-03 00:37:58;2021-12-03 08:04:33;76%;86%;;0;4065;Normal;99.7;;106.4;26794.9;23758.1;535.9;2021-12-03 08:00:00;2021-12-03 08:15:00;true;0.0;32.0;No weather;
2021-12-06 01:47:26;2021-12-06 08:15:40;61%;89%;;0;4365;Normal;102.4;;127.7;23294.1;18480.0;465.9;2021-12-06 08:00:00;2021-12-06 08:15:00;true;0.0;32.0;No weather;
2021-12-07 01:49:22;2021-12-07 08:15:47;68%;100%;;0;948;Normal;100.7;;97.2;23185.3;19862.1;1313.8;2021-12-07 08:15:00;2021-12-07 08:30:00;true;0.0;32.0;No weather;
2021-12-08 01:45:35;2021-12-08 08:30:42;74%;99%;;0;8355;Normal;102.1;;83.2;24307.4;18635.7;486.1;2021-12-08 08:15:00;2021-12-08 08:30:00;true;0.0;32.0;No weather;
2021-12-09 00:46:05;2021-12-09 07:15:41;67%;93%;;0;10674;Normal;101.2;;100.9;23376.0;17765.7;467.5;2021-12-09 07:15:00;2021-12-09 07:30:00;true;0.0;32.0;No weather;
2021-12-10 02:59:30;2021-12-10 08:01:03;51%;85%;;0;4092;Normal;102.4;;108.5;18093.7;14414.6;361.9;2021-12-10 08:00:00;2021-12-10 08:15:00;true;0.0;32.0;No weather;
2021-12-11 01:17:36;2021-12-11 06:12:11;38%;76%;;0;3200;Normal;102.0;;176.2;17674.6;15376.9;1001.6;2021-12-11 06:00:00;2021-12-11 06:15:00;true;300.0;32.0;No weather;
2021-12-13 01:17:31;2021-12-13 07:03:46;64%;82%;;0;5950;Normal;101.8;;83.3;20775.7;15858.8;2631.6;2021-12-13 07:00:00;2021-12-13 07:15:00;true;0.0;32.0;No weather;
2021-12-14 01:49:15;2021-12-14 07:27:41;61%;93%;;0;4997;Normal;102.0;;92.2;20306.5;15500.7;947.6;2021-12-14 07:15:00;2021-12-14 07:30:00;true;0.0;32.0;No weather;
2021-12-15 12:03:21;2021-12-15 12:52:14;10%;16%;;0;547;Normal;103.6;;0.0;2933.0;0.0;0.0;2021-12-15 13:00:00;2021-12-15 13:00:00;true;0.0;32.0;No weather;
2022-01-03 03:04:20;2022-01-03 09:00:36;65%;0%;;0;407;Normal;99.0;;84.3;21376.6;16531.3;427.5;2022-01-03 08:45:00;2022-01-03 09:00:00;true;0.0;32.0;No weather;
2022-01-10 02:57:08;2022-01-10 10:15:38;76%;0%;;0;709;Normal;101.9;;101.6;26310.2;21486.6;964.7;2022-01-10 10:15:00;2022-01-10 10:30:00;true;0.0;32.0;No weather;
2022-01-12 02:49:16;2022-01-12 10:17:54;72%;99%;;0;758;Normal;101.3;;120.8;26918.2;21803.7;538.4;2022-01-12 10:15:00;2022-01-12 10:30:00;true;0.0;32.0;No weather;
2022-01-13 02:25:21;2022-01-13 07:43:20;55%;87%;;0;355;Normal;101.0;;102.8;19079.4;13800.8;1144.8;2022-01-13 10:15:00;2022-01-13 10:30:00;true;0.0;32.0;No weather;
2022-01-14 02:54:43;2022-01-14 10:30:35;63%;74%;;0;3497;Normal;102.3;;159.6;27351.5;22792.9;547.0;2022-01-14 10:15:00;2022-01-14 10:30:00;true;0.0;32.0;No weather;
2022-01-15 02:23:35;2022-01-15 09:18:36;68%;78%;;0;3842;Normal;102.1;;117.2;24901.8;20004.4;498.0;2022-01-15 09:15:00;2022-01-15 09:30:00;true;0.0;32.0;No weather;
2022-01-17 02:47:36;2022-01-17 10:20:44;80%;87%;;0;1022;Normal;101.2;;100.7;27188.1;22294.2;543.8;2022-01-17 10:15:00;2022-01-17 10:30:00;true;0.0;32.0;No weather;
2022-01-18 02:52:59;2022-01-18 10:25:51;81%;93%;;0;20156;Normal;100.8;;95.0;27172.0;19201.5;1268.0;2022-01-18 10:15:00;2022-01-18 10:30:00;true;0.0;32.0;No weather;
2022-01-19 01:37:14;2022-01-19 09:12:41;84%;89%;;0;1044;Normal;101.6;;86.2;27327.3;23774.7;1275.3;2022-01-19 09:15:00;2022-01-19 09:30:00;true;0.0;32.0;No weather;
2022-01-21 02:41:10;2022-01-21 09:22:39;67%;85%;;0;4792;Normal;102.5;;113.7;24089.0;21358.9;1043.9;2022-01-21 09:15:00;2022-01-21 09:30:00;true;0.0;32.0;No weather;
2022-01-22 23:59:25;2022-01-23 06:47:25;85%;56%;;0;3486;Normal;101.6;;48.3;24480.3;19992.2;2366.4;2022-01-23 06:45:00;2022-01-23 07:00:00;true;0.0;32.0;No weather;
2022-01-28 01:36:31;2022-01-28 07:46:58;62%;0%;;0;8354;Normal;102.0;;110.3;22227.4;20375.2;444.5;2022-01-28 07:35:00;2022-01-28 07:50:00;true;0.0;32.0;No weather;
2022-01-30 00:11:11;2022-01-30 07:20:41;80%;84%;;0;1697;Normal;99.8;;80.5;25770.6;22849.9;515.4;2022-01-30 07:15:00;2022-01-30 07:30:00;true;0.0;32.0;No weather;
2022-01-30 23:40:21;2022-01-31 06:00:42;65%;85%;;0;6311;Normal;102.0;;105.2;22821.0;18713.2;2662.5;2022-01-31 05:45:00;2022-01-31 06:00:00;true;0.0;32.0;No weather;
2022-02-01 00:28:40;2022-02-01 06:55:58;66%;85%;;0;8690;Normal;103.2;;103.6;23237.9;17970.6;1859.0;2022-02-01 06:45:00;2022-02-01 07:00:00;true;0.0;32.0;No weather;
2022-02-02 00:20:08;2022-02-02 07:36:02;92%;88%;;0;8859;Normal;103.3;;41.2;26154.2;24149.0;523.1;2022-02-02 07:30:00;2022-02-02 07:45:00;true;0.0;32.0;No weather;
2022-02-07 03:30:00;2022-02-07 07:13:09;35%;0%;;0;5536;Normal;103.0;;76.9;13389.2;10265.1;267.8;2022-02-07 07:15:00;2022-02-07 07:30:00;true;0.0;32.0;No weather;
2022-02-09 00:52:23;2022-02-09 06:47:45;64%;75%;;0;5381;Normal;101.1;;30.2;21322.9;18195.6;3127.4;2022-02-09 06:30:00;2022-02-09 06:45:00;true;62.9;32.0;No weather;
2022-02-10 01:08:10;2022-02-10 07:30:22;68%;83%;;0;9626;Normal;101.2;;25.3;22932.3;19110.3;1299.5;2022-02-10 07:30:00;2022-02-10 07:45:00;true;300.0;32.0;No weather;
2022-02-11 03:13:01;2022-02-11 08:52:10;58%;82%;;0;7632;Normal;101.3;;87.9;20348.5;17160.6;1153.1;2022-02-11 08:45:00;2022-02-11 09:00:00;true;0.0;32.0;No weather;
2022-02-11 23:54:20;2022-02-12 05:49:50;65%;70%;;0;8192;Normal;101.1;;22.8;21330.4;18202.0;1208.7;2022-02-12 05:45:00;2022-02-12 06:00:00;true;600.0;32.0;No weather;
2022-02-12 06:11:16;2022-02-12 07:16:13;14%;20%;;0;0;Normal;100.9;;0.0;3897.0;0.0;0.0;2022-02-12 07:15:00;2022-02-12 07:30:00;true;0.0;32.0;No weather;
2022-02-13 00:16:13;2022-02-13 08:02:42;85%;66%;;0;12614;Normal;101.8;;24.0;27988.9;22111.2;1306.1;2022-02-13 08:00:00;2022-02-13 08:15:00;true;180.0;32.0;No weather;
2022-02-14 02:09:56;2022-02-14 09:01:54;74%;67%;;0;4411;Normal;101.3;;32.3;24718.2;20268.9;1318.3;2022-02-14 09:00:00;2022-02-14 09:15:00;true;120.0;32.0;No weather;
2022-02-14 16:54:51;2022-02-14 17:46:54;10%;35%;;0;6069;Normal;101.8;;0.0;3122.5;0.0;0.0;2022-02-14 17:45:00;2022-02-14 18:00:00;true;0.0;32.0;No weather;
2022-02-15 01:08:09;2022-02-15 08:15:25;76%;80%;;0;907;Normal;102.7;;36.1;25636.0;22132.4;1880.0;2022-02-15 08:00:00;2022-02-15 08:15:00;true;420.0;32.0;No weather;
2022-02-15 13:49:04;2022-02-15 15:30:41;19%;35%;;0;4780;Normal;103.3;;29.8;6097.2;0.0;0.0;2022-02-15 15:30:00;2022-02-15 15:45:00;true;0.0;32.0;No weather;
2022-02-16 01:51:10;2022-02-16 08:07:41;72%;85%;;0;2974;Normal;104.0;;15.3;22591.1;17319.8;1355.5;2022-02-16 08:45:00;2022-02-16 09:00:00;true;360.0;32.0;No weather;
2022-02-17 02:12:04;2022-02-17 08:52:56;73%;90%;;0;11808;Normal;102.4;;25.3;24051.7;19562.1;481.0;2022-02-17 08:45:00;2022-02-17 09:00:00;true;180.0;32.0;No weather;
2022-02-18 01:46:18;2022-02-18 08:17:36;72%;92%;;0;9911;Normal;99.8;;23.3;23477.4;17216.8;1878.2;2022-02-18 08:45:00;2022-02-18 09:00:00;true;240.0;32.0;No weather;
2022-02-18 08:20:15;2022-02-18 09:01:44;9%;44%;;0;0;Normal;99.0;;0.0;2488.6;846.1;1642.5;2022-02-18 08:45:00;2022-02-18 09:00:00;true;60.0;32.0;No weather;
2022-02-21 01:19:08;2022-02-21 07:13:05;65%;-54%;;0;692;Normal;102.3;;20.4;21236.7;15715.2;1982.1;2022-02-21 07:00:00;2022-02-21 07:15:00;true;480.0;32.0;No weather;
2022-02-21 07:14:56;2022-02-21 07:47:06;7%;-56%;;0;0;Normal;102.4;;0.0;1929.8;0.0;0.0;2022-02-21 07:45:00;2022-02-21 08:00:00;true;0.0;32.0;No weather;
2022-02-22 01:55:59;2022-02-22 07:41:34;65%;17%;;0;5087;Normal;102.9;;17.4;20734.3;17347.7;1589.6;2022-02-22 07:30:00;2022-02-22 07:45:00;true;300.0;32.0;No weather;
2022-02-23 00:55:17;2022-02-23 07:46:24;75%;91%;;0;9290;Normal;101.0;;21.5;24666.3;21788.6;1233.3;2022-02-23 07:30:00;2022-02-23 07:45:00;true;420.0;32.0;No weather;
2022-02-24 00:45:17;2022-02-24 07:49:09;69%;93%;;0;9795;Normal;102.3;;41.4;25432.0;20599.9;3984.3;2022-02-24 07:45:00;2022-02-24 08:00:00;true;180.0;32.0;No weather;
2022-02-25 02:56:21;2022-02-25 09:45:16;52%;85%;;0;8236;Normal;102.8;;85.7;24535.5;19873.7;490.7;2022-02-25 09:45:00;2022-02-25 10:00:00;true;180.0;32.0;No weather;
2022-02-26 00:44:39;2022-02-26 06:15:22;44%;72%;;0;2380;Normal;102.6;;88.0;19843.7;16801.0;1389.1;2022-02-26 06:00:00;2022-02-26 06:15:00;true;0.0;32.0;No weather;
2022-02-27 01:26:01;2022-02-27 07:34:03;49%;67%;;0;5786;Normal;101.9;;92.5;22082.2;18549.1;809.7;2022-02-27 07:30:00;2022-02-27 07:45:00;true;60.0;32.0;No weather;
2022-02-28 01:13:41;2022-02-28 07:17:47;56%;77%;;0;7983;Normal;101.4;;67.7;21845.8;17331.0;1602.0;2022-02-28 07:00:00;2022-02-28 07:15:00;true;0.0;32.0;No weather;
2022-03-01 01:01:21;2022-03-01 07:50:59;57%;91%;;0;9039;Normal;102.6;;89.9;24578.5;19908.6;491.6;2022-03-01 07:45:00;2022-03-01 08:00:00;true;0.0;32.0;No weather;
2022-03-02 00:37:34;2022-03-02 07:32:26;58%;95%;;0;7918;Normal;101.0;;95.1;24891.5;21074.8;497.8;2022-03-02 07:30:00;2022-03-02 07:45:00;true;60.0;32.0;No weather;
2022-03-03 00:36:44;2022-03-03 07:50:05;67%;95%;;0;8050;Normal;100.9;;74.4;26001.0;20194.1;2426.8;2022-03-03 07:45:00;2022-03-03 08:00:00;true;60.0;32.0;No weather;
2022-03-04 01:38:00;2022-03-04 07:50:05;55%;94%;;0;8133;Normal;102.9;;87.0;22325.7;17935.0;1488.4;2022-03-04 07:45:00;2022-03-04 08:00:00;true;60.0;32.0;No weather;
2022-03-04 23:48:59;2022-03-05 07:54:52;76%;91%;;0;13678;Normal;103.0;;71.9;29152.7;23030.6;1166.1;2022-03-05 07:45:00;2022-03-05 08:00:00;true;0.0;32.0;No weather;
2022-03-06 00:40:08;2022-03-06 07:54:52;68%;90%;;0;9191;Normal;102.5;;74.6;26084.0;20258.6;521.7;2022-03-06 07:45:00;2022-03-06 08:00:00;true;0.0;32.0;No weather;
2022-03-07 01:22:28;2022-03-07 08:00:33;59%;90%;;0;9870;Normal;100.8;;88.4;23885.2;20063.6;1990.4;2022-03-07 07:45:00;2022-03-07 08:00:00;true;0.0;32.0;No weather;
2022-03-08 00:56:05;2022-03-08 07:49:51;65%;94%;;0;6866;Normal;99.9;;75.9;24825.6;19943.2;1324.0;2022-03-08 07:45:00;2022-03-08 08:00:00;true;0.0;32.0;No weather;
2022-03-09 00:17:10;2022-03-09 08:00:33;64%;94%;;0;8358;Normal;102.2;;107.8;27803.4;24652.4;1575.5;2022-03-09 07:45:00;2022-03-09 08:00:00;true;120.0;32.0;No weather;
2022-03-10 01:47:57;2022-03-10 08:00:33;56%;92%;;0;9824;Normal;101.6;;87.6;22356.0;19077.2;447.1;2022-03-10 07:45:00;2022-03-10 08:00:00;true;0.0;32.0;No weather;
2022-03-11 01:02:35;2022-03-11 08:51:58;73%;89%;;0;7264;Normal;101.9;;80.8;28163.0;23469.2;2065.3;2022-03-11 08:45:00;2022-03-11 09:00:00;true;0.0;32.0;No weather;
2022-03-12 02:48:07;2022-03-12 06:39:14;37%;80%;;0;5419;Normal;100.5;;77.5;13866.8;10122.8;1617.8;2022-03-12 06:30:00;2022-03-12 06:45:00;true;0.0;32.0;No weather;
2022-03-13 03:10:30;2022-03-13 09:00:29;54%;79%;;0;12287;Normal;99.9;;83.0;20999.8;17009.8;980.0;2022-03-13 08:45:00;2022-03-13 09:00:00;true;0.0;32.0;No weather;
2022-03-13 23:27:11;2022-03-14 07:34:08;82%;72%;;0;13545;Normal;102.2;;64.2;29216.6;25905.4;973.9;2022-03-14 07:30:00;2022-03-14 07:45:00;true;0.0;32.0;No weather;
2022-03-14 23:53:12;2022-03-15 09:17:54;88%;74%;;0;10896;Normal;102.4;;71.7;33882.1;27557.4;677.6;2022-03-15 09:30:00;2022-03-15 09:45:00;true;60.0;32.0;No weather;
2022-03-16 02:38:40;2022-03-16 08:56:38;60%;71%;;0;7267;Normal;101.9;;78.1;22678.3;20108.1;453.6;2022-03-16 09:15:00;2022-03-16 09:30:00;true;0.0;32.0;No weather;
2022-03-18 01:01:57;2022-03-18 09:05:47;63%;80%;;0;4174;Normal;101.1;;123.2;29029.5;26803.9;580.6;2022-03-18 09:15:00;2022-03-18 09:30:00;true;0.0;32.0;No weather;
2022-03-19 00:49:24;2022-03-19 07:31:15;68%;85%;;0;18082;Normal;101.5;;66.8;24110.6;20092.2;482.2;2022-03-19 07:30:00;2022-03-19 07:45:00;true;0.0;32.0;No weather;
2022-03-20 01:19:38;2022-03-20 08:18:43;51%;87%;;0;4886;Normal;101.3;;142.7;25145.0;21959.9;670.5;2022-03-20 08:15:00;2022-03-20 08:30:00;true;0.0;32.0;No weather;
2022-03-21 00:49:00;2022-03-21 09:00:35;67%;88%;;0;4230;Normal;101.8;;123.9;29495.8;26153.0;589.9;2022-03-21 08:45:00;2022-03-21 09:00:00;true;60.0;32.0;No weather;
2022-03-22 00:30:41;2022-03-22 01:03:14;7%;48%;;0;5644;Normal;102.0;;0.0;1952.8;0.0;0.0;2022-03-22 07:45:00;2022-03-22 08:00:00;true;0.0;32.0;No weather;
2022-03-22 01:03:34;2022-03-22 07:45:45;35%;89%;;0;0;Normal;102.0;;247.2;24131.2;22120.2;482.6;2022-03-22 07:45:00;2022-03-22 08:00:00;true;0.0;32.0;No weather;
2022-03-23 00:39:28;2022-03-23 07:45:25;58%;91%;;0;4479;Normal;101.4;;148.0;25556.5;21552.7;511.1;2022-03-23 07:30:00;2022-03-23 07:45:00;true;60.0;32.0;No weather;
2022-03-24 02:32:28;2022-03-24 08:49:27;55%;87%;;0;230;Normal;102.0;;127.0;22619.4;18397.1;452.4;2022-03-24 08:45:00;2022-03-24 09:00:00;true;0.0;32.0;No weather;
2022-03-25 00:43:18;2022-03-25 08:45:45;72%;85%;;0;12911;Normal;101.0;;121.2;28946.3;24411.4;578.9;2022-03-25 08:45:00;2022-03-25 09:00:00;true;0.0;32.0;No weather;
2022-03-26 00:52:14;2022-03-26 08:56:17;75%;86%;;0;4561;Normal;100.9;;110.7;29042.8;23137.4;580.9;2022-03-26 08:45:00;2022-03-26 09:00:00;true;0.0;32.0;No weather;
2022-03-27 12:14:02;2022-03-27 13:53:03;19%;25%;;0;4751;Normal;99.7;;25.7;5941.4;0.0;0.0;2022-03-27 13:45:00;2022-03-27 14:00:00;true;0.0;32.0;No weather;
2022-03-27 20:30:27;2022-03-28 06:18:02;92%;69%;;0;3268;Normal;100.0;;77.8;35255.6;31612.6;1880.3;2022-03-28 06:15:00;2022-03-28 06:30:00;true;0.0;32.0;No weather;
2022-03-29 01:38:45;2022-03-29 10:15:20;77%;33%;;0;9025;Normal;101.2;;123.2;30994.9;27275.5;619.9;2022-03-29 10:15:00;2022-03-29 10:30:00;true;0.0;32.0;No weather;
2022-03-30 00:33:15;2022-03-30 08:56:05;81%;52%;;0;7426;Normal;101.8;;98.4;30170.5;25946.6;804.5;2022-03-30 08:45:00;2022-03-30 09:00:00;true;0.0;32.0;No weather;
2022-04-03 00:51:21;2022-04-03 07:46:08;68%;0%;;0;5958;Normal;101.2;;91.9;24886.5;22149.0;497.7;2022-04-03 07:45:00;2022-04-03 08:00:00;true;0.0;32.0;No weather;
2022-04-04 00:04:50;2022-04-04 07:16:58;70%;89%;;0;10540;Normal;100.6;;98.7;25927.5;19618.5;518.6;2022-04-04 07:15:00;2022-04-04 07:30:00;true;0.0;32.0;No weather;
2022-04-05 00:15:07;2022-04-05 07:19:32;62%;94%;;0;5359;Normal;101.4;;134.1;25465.2;21475.7;3989.6;2022-04-05 07:15:00;2022-04-05 07:30:00;true;0.0;32.0;No weather;
2022-04-06 00:43:49;2022-04-06 07:30:36;68%;94%;;0;8467;Normal;101.6;;85.9;24407.3;20583.5;650.9;2022-04-06 07:15:00;2022-04-06 07:30:00;true;0.0;32.0;No weather;
2022-04-07 01:58:03;2022-04-07 08:57:48;75%;90%;;0;7830;Normal;101.3;;63.1;25184.9;21491.1;2014.8;2022-04-07 08:45:00;2022-04-07 09:00:00;true;0.0;32.0;No weather;
2022-04-08 01:21:25;2022-04-08 08:21:27;75%;87%;;0;11681;Normal;100.5;;61.8;25201.7;17473.2;1764.1;2022-04-08 08:15:00;2022-04-08 08:30:00;true;0.0;32.0;No weather;
2022-04-10 22:36:43;2022-04-11 06:16:42;82%;60%;;0;4861;Normal;100.8;;63.4;27598.5;21526.8;2207.9;2022-04-11 06:15:00;2022-04-11 06:30:00;true;0.0;32.0;No weather;
2022-04-12 01:51:04;2022-04-12 08:02:32;62%;58%;;0;9959;Normal;101.3;;87.8;22288.8;20060.0;445.8;2022-04-12 08:00:00;2022-04-12 08:15:00;true;0.0;32.0;No weather;
2022-04-13 01:40:02;2022-04-13 10:27:36;88%;68%;;0;12391;Normal;101.7;;85.8;31653.9;29543.6;633.1;2022-04-13 10:30:00;2022-04-13 10:45:00;true;0.0;32.0;No weather;
2022-04-15 02:16:26;2022-04-15 10:18:30;82%;86%;;0;5202;Normal;101.4;;79.5;28924.2;26031.8;578.5;2022-04-15 10:15:00;2022-04-15 10:30:00;true;60.0;32.0;No weather;
2022-04-16 00:40:39;2022-04-16 03:21:29;28%;61%;;0;12487;Normal;101.5;;77.3;9650.1;6787.2;193.0;2022-04-16 07:45:00;2022-04-16 08:00:00;false;0.0;32.0;No weather;
2022-04-16 03:22:06;2022-04-16 08:01:19;53%;83%;;0;0;Normal;101.3;;38.4;16753.5;13849.6;335.1;2022-04-16 07:45:00;2022-04-16 08:00:00;true;60.0;32.0;No weather;
2022-04-17 01:15:32;2022-04-17 08:16:03;71%;76%;;0;15473;Normal;101.0;;81.5;25230.5;20184.4;504.6;2022-04-17 08:15:00;2022-04-17 08:30:00;true;0.0;32.0;No weather;
2022-04-18 01:44:19;2022-04-18 08:47:33;76%;81%;;0;15647;Normal;102.4;;61.2;25394.2;20569.3;1269.7;2022-04-18 08:45:00;2022-04-18 09:00:00;true;0.0;32.0;No weather;
2022-04-19 01:42:59;2022-04-19 08:47:33;65%;91%;;0;9968;Normal;101.5;;110.8;25474.1;20039.6;509.5;2022-04-19 08:45:00;2022-04-19 09:00:00;true;0.0;32.0;No weather;
2022-04-20 01:06:30;2022-04-20 08:30:47;78%;95%;;0;9973;Normal;101.1;;70.4;26656.8;23458.0;1954.8;2022-04-20 08:30:00;2022-04-20 08:45:00;true;0.0;32.0;No weather;
2022-04-21 00:37:24;2022-04-21 08:56:40;89%;95%;;0;8160;Normal;103.2;;64.5;29956.5;25463.0;2995.6;2022-04-21 08:45:00;2022-04-21 09:00:00;true;0.0;32.0;No weather;
2022-04-22 00:53:07;2022-04-22 07:31:58;72%;90%;;0;7396;Normal;102.4;;57.3;23931.1;18746.0;3589.7;2022-04-22 07:30:00;2022-04-22 07:45:00;true;60.0;32.0;No weather;
2022-04-24 01:16:22;2022-04-24 08:20:10;80%;88%;;0;443;Normal;102.4;;41.6;25427.5;20935.3;1949.4;2022-04-24 08:15:00;2022-04-24 08:30:00;true;0.0;32.0;No weather;
2022-04-25 00:19:26;2022-04-25 08:16:27;80%;91%;;0;4062;Normal;102.3;;84.5;28621.0;24137.0;4484.0;2022-04-25 08:15:00;2022-04-25 08:30:00;true;0.0;32.0;No weather;
2022-04-25 23:21:47;2022-04-26 07:30:41;81%;89%;;0;7645;Normal;102.2;;86.2;29334.6;25618.9;3715.7;2022-04-26 07:15:00;2022-04-26 07:30:00;true;0.0;32.0;No weather;
2022-04-27 00:09:32;2022-04-27 07:00:45;65%;89%;;0;7786;Normal;101.0;;100.4;24672.8;20396.2;4276.6;2022-04-27 06:45:00;2022-04-27 07:00:00;true;0.0;32.0;No weather;
2022-04-29 01:49:14;2022-04-29 08:48:17;73%;80%;;0;8289;Normal;101.2;;70.5;25143.1;19276.4;1676.2;2022-04-29 08:45:00;2022-04-29 09:00:00;true;0.0;32.0;No weather;
